"","ID","Intensity","BP0","BP1","Omaxe","Pmaxe","Equation","Q0d","K","Alpha","R2","Q0se","Alphase","N","AbsSS","SdRes","Q0Low","Q0High","AlphaLow","AlphaHigh","EV","Omaxd","Pmaxd","Notes"
"217","217",6.28017693671982,NA,17,37.0953815821134,9,"hs",16.1962636804894,2.84846282453241,0.00300783396824924,0.621199831936384,10.1081596939653,0.000968403970800012,17,2.38685892126167,0.398903406959769,-5.34876870565851,37.7412960666372,0.00094372976476927,0.00507193817172921,0.691560702252044,20.3158474658795,3.7849155799921,"converged"
"218","218",8.02509582600261,NA,17,38.2948979490513,6,"hs",12.3742800945202,1.84363644763396,0.00569453311195512,0.799550549313332,4.8071716325426,0.000781828323647922,17,0.665425199180512,0.21062212596346,2.12803630290943,22.620523886131,0.00402810548680999,0.00736096073710024,0.701502058038827,17.5721057224492,4.55235745992867,"converged"
"219","219",8.33711534971886,NA,14,39.1394111380331,7,"hs",9.38722348389074,1.40890352926879,0.00648943544185431,0.642846259353615,3.02025981241742,0.000811568359460796,14,0.39240933096995,0.180833563203375,2.80664265566732,15.9678043121142,0.00472117988810914,0.00825769099559948,0.921448777338753,21.4282995226467,7.52826433226901,"converged"
"220","220",8.92988994272114,NA,17,30.9628259517526,8,"hs",15.6392418492515,2.44545759842839,0.00376598588635342,0.716293730104106,8.25912855107767,0.000935433854688104,17,1.47098350410964,0.313154222294132,-1.96467394766276,33.2431576461658,0.00177215582187723,0.00575981595082961,0.694354263250611,19.2138804326421,3.78704691234015,"converged"
"221","221",7.7650432637801,NA,17,29.6640535574157,12,"hs",10.0761236747092,2.10975284204409,0.00591955477062635,0.60688151661608,5.40632318062657,0.00128417572176832,16,1.37210394715183,0.313061375446668,-1.51928631368012,21.6715336630985,0.00316527177763043,0.00867383776362227,0.551269018772507,14.4498803324302,4.51420914778925,"converged"
"222","222",7.87044740511499,NA,16,41.7734868107223,8,"hs",11.5590061529889,2.1350619247087,0.00475796844692854,0.559485022933406,6.60309144291846,0.00109954949577996,16,1.66007805278247,0.344350118005172,-2.60321647288655,25.7212287788644,0.00239966932567295,0.00711626756818412,0.673694076534052,17.7335088310555,4.82123258542371,"converged"
"223","223",7.24893447192458,NA,17,44.3998144113753,11,"hs",9.08720466241966,1.55759561011132,0.00527295132806581,0.684006642637951,2.64978942954267,0.00057344151618248,17,0.527018083563338,0.187442094803229,3.43931218699185,14.7350971378475,0.00405068966899355,0.00649521298713806,0.975582869080967,23.2559500235767,8.36618818946202,"converged"
"224","224",9.07876215031501,NA,16,39.8207298678361,9,"hs",13.5395076856878,3.42540524650801,0.00255341892711253,0.421541618412525,10.9112491989237,0.0010660406350342,15,3.90048959552474,0.547756936235599,-10.0328130865218,37.1118284578973,0.000250378152668959,0.00485645970155609,0.617746066750241,19.584816451167,4.26282475024116,"converged"
"225","225",6.57282067242613,NA,16,38.5128568788635,11,"hs",13.3195171014609,2.2572043693888,0.00392926681887994,0.624445034679706,6.88496502313578,0.000857667781604687,16,1.41007910977225,0.317364043981519,-1.44726422694041,28.0862984298622,0.00208975237823822,0.00576878125952167,0.750467960493068,20.1546677265558,4.71790991349833,"converged"
"226","226",6.50396480269015,NA,15,33.2510660344586,15,"hs",5.00850581677092,1.45102521783773,0.00576807321451951,0.26885568201951,1.87740094544677,0.00179746212932275,14,0.799769792019567,0.258161737421132,0.918000550402105,9.09901108313974,0.00185173966631013,0.00968440676272889,0.991874660285711,23.2247175709001,15.257545347409,"converged"
"227","227",8.3697913172975,NA,17,26.3705277819698,8,"hs",10.1193574074846,2.04475143181242,0.00498519099809029,0.73576598303994,3.38453685343223,0.000648695972728981,17,0.668644857482883,0.211131058426259,2.90538786930618,17.3333269456631,0.00360252826181065,0.00636785373436993,0.686052602920364,17.7875619431679,5.55734078508044,"converged"
"228","228",6.37489045578529,NA,17,36.2573455307004,13,"hs",9.49572703491653,1.70579996534613,0.00552860038197286,0.731079733917293,3.01203906807051,0.00062238740013736,16,0.535182476815289,0.195518080423578,3.03554573823056,15.9559083316025,0.00419371217143048,0.00686348859251525,0.811881506111348,19.8556035211787,6.76799464162554,"converged"
"229","229",5.12464733317091,NA,17,42.7279252496962,10,"hs",9.02569886701002,1.73884130645194,0.00612295915551208,0.602324166522983,4.12666197617166,0.00098172690942964,16,1.06764710934253,0.276153051422903,0.174889194980471,17.8765085390396,0.0040173643489967,0.00822855396202746,0.712276662459486,17.5200652190097,6.26852650156624,"converged"
"230","230",7.21562881407883,NA,17,30.6439288694474,9,"hs",9.99110409508849,1.96869444089398,0.00638395051706619,0.724301633755515,4.32739071635915,0.0010534013158771,17,0.918185558482786,0.247411338797394,0.767489119245194,19.2147190709318,0.00413867876104787,0.0086292222730845,0.567078282687273,14.5140741407735,4.61673104352665,"converged"
"231","231",6.77753681055873,NA,16,58.450974978945,15,"hs",7.6085296501357,1.86956749750466,0.00415921645943189,0.433715726620418,2.85839449014511,0.000700635969818179,16,0.970638791064511,0.26330845451465,1.47788319885488,13.7391761014165,0.00265650175828947,0.0056619311605743,0.940538879908857,23.6657762611297,9.95327064656526,"converged"
"232","232",6.46799003592815,NA,17,47.9939454530945,11,"hs",6.49114417653062,1.69108089205501,0.00443205369783173,0.276218602681771,2.97933937385634,0.00108631792742247,17,1.68516294905789,0.335177858164676,0.140832622056169,12.8414557310051,0.00211662184509368,0.00674748555056979,1.02600248554488,25.0280712762177,12.4925746374898,"converged"
"233","233",9.98187752506527,NA,16,57.2008057618848,9,"hs",13.4688943491685,2.19228400344516,0.00370682592681113,0.624903371427612,6.49121779407945,0.000723994770150131,15,1.14765846705852,0.297121895091835,-0.55452911543429,27.4923178137713,0.0021427303179358,0.00527092153568645,0.83109866679752,22.0847450103446,5.13360988238038,"converged"
"234","234",8.52943953340776,NA,17,39.83970700663,6,"hs",18.1570187966894,2.13939008163164,0.00458462450741683,0.569344945060099,14.9102789419539,0.00155996148030594,15,2.06869445441462,0.398911447124896,-14.054680488625,50.3687180820039,0.00121453262007457,0.00795471639475909,0.697045714239501,18.3613880806702,3.1770286398687,"converged"
"235","235",9.2925379812827,NA,15,45.2481017737247,7,"hs",10.3842107566506,2.04515144231394,0.00410409483238523,0.551682041972884,4.56077468417229,0.000709295540758573,14,0.943937775027233,0.280466542126275,0.44713636155447,20.3212851517466,0.0025586726081547,0.00564951705661576,0.833094761130741,21.6014425457453,6.57659423311869,"converged"
"236","236",7.88499974716952,NA,16,40.317288495216,7,"hs",13.1605673586328,2.16277533307644,0.0040535282168173,0.633584630653373,6.83484066538176,0.00086232410847456,15,1.29475902528732,0.315589683131475,-1.60520818677526,27.9263429040408,0.00219059024115664,0.00591646619247796,0.775621230034795,20.5105284478954,4.88873938723732,"converged"
"237","237",8.39769536538708,NA,17,43.6916482391016,12,"hs",9.03360174220674,1.48510175421886,0.00534062588131164,0.690838010553485,2.47868230844421,0.000567925733416809,17,0.464461982035316,0.175966281246402,3.75041546228627,14.3167880221272,0.00413012083490868,0.0065511309277146,1.03460250907836,24.3624653654139,8.85605015393425,"converged"
"238","238",6.41680538449038,NA,17,34.1810134542998,9,"hs",15.4626541089701,3.3448163506262,0.00269828984692827,0.517056626484633,12.2001921938082,0.00117399224697487,16,3.8310506084879,0.523112293905286,-10.7041556983484,41.6294639162885,0.000180326903897866,0.00521625278995868,0.605833081790725,19.0152221390412,3.63445196545553,"converged"
"239","239",7.58653876885311,NA,17,32.7995403675099,6,"hs",13.078769847665,1.93494002297021,0.00422510917521365,0.725507799458484,4.67043786160274,0.000563040109226279,17,0.710312019670389,0.217610051800675,3.12396718998666,23.0335725053433,0.00302501759027138,0.00542520076015593,0.879348045955248,22.3767179356459,5.45005037642776,"converged"
"240","240",7.04812881306634,NA,17,30.4187772695495,9,"hs",13.4812932258894,2.94908534746728,0.00311770313006088,0.576368905265178,8.59887571183257,0.00100030048225641,15,2.29082428478367,0.419782387286159,-5.09544834277282,32.0580347945517,0.000956685321149512,0.00527872093897224,0.633336078957775,18.8687071340089,4.20354857888447,"converged"
"241","241",10.9651720456973,NA,17,43.3393128012692,8,"hs",13.5191949525454,1.75173759987062,0.0045849756448117,0.823999669156968,3.86024501570446,0.00044929542247436,16,0.376463751921044,0.16398252344186,5.23979283076139,21.7985970743293,0.00362133280374629,0.00554861848587712,0.940717859293836,23.1910793994387,5.53466054230311,"converged"
"242","242",7.6260500169788,NA,17,44.6222695259489,6,"hs",13.9615152208889,1.88603285577141,0.005033708348561,0.761370225447505,6.34110409996585,0.000829252003445552,17,0.91223780617852,0.246608705736912,0.445771768669454,27.4772586731083,0.00326619954266245,0.00680121715445956,0.766987117953764,19.3538483778402,4.43079664312354,"converged"
"243","243",4.60394254384659,NA,17,39.5585113379092,12,"hs",8.95837071507277,1.74206292192095,0.0046796361309851,0.620481860260758,3.03448849234108,0.000618493759287137,16,0.704204225405536,0.224277287781623,2.45004019205986,15.4667012380857,0.00335309894950581,0.00600617331246439,0.929377509519281,22.8729733620757,8.2434098225974,"converged"
"244","244",9.66675058643444,NA,16,43.6851728256057,7,"hs",7.8413686499117,2.33012942700036,0.00420660985930548,0.464783889786506,3.88773784256015,0.000835268300414363,14,1.23654116123534,0.321006381197651,-0.629284439841133,16.3120217396645,0.00238671657014832,0.00602650314846263,0.668340374610539,18.1609162809529,7.18852528577638,"converged"
"245","245",7.24958588521818,NA,17,43.9743399229083,10,"hs",12.7887835328827,3.18935238616927,0.00286940181628519,0.422221958185415,9.73483796822812,0.00111530186479187,16,3.78010302752127,0.519622323528024,-8.09036735040975,33.6679344161752,0.000477317223669697,0.00526148640890069,0.611863957808845,18.8260187336355,4.37634980970725,"converged"
"246","246",7.84871967762335,NA,17,38.0890661070674,5,"hs",17.3472183139773,2.3056782482464,0.00355789326605919,0.706610900974951,9.25025646357794,0.000841489103105784,16,1.31582422272377,0.306573717856357,-2.49260860893024,37.1870452368849,0.00175307863969001,0.00536270789242837,0.802803081561896,21.7294736542455,3.89373936397592,"converged"
"247","247",5.63696947712515,NA,17,37.6683081095496,11,"hs",6.32067437605014,2.03798486959355,0.00466501744630015,0.411499521766886,2.68409331164642,0.000868105431912703,16,1.30032983249363,0.304763354622851,0.5638667721017,12.0774819799986,0.00280311647222465,0.00652691842037565,0.736792666645089,19.0812870562814,9.54875538373224,"converged"
"248","248",9.50287836787559,NA,17,34.0937530573492,10,"hs",8.52930841685414,1.78001481243603,0.00553996973162035,0.734444971524907,2.41185546506993,0.000566076596544549,17,0.500304149560094,0.182629707251238,3.38856018187498,13.6700566518333,0.00433340602716345,0.00674653343607725,0.760076287129154,18.8302024804298,7.10894907444681,"converged"
"249","249",7.79533443089264,NA,17,41.6265887912881,6,"hs",10.105148258119,1.75628448180833,0.00483042121949978,0.688742816425895,3.30943207808789,0.000573684085355368,16,0.595925783506027,0.206315601429673,3.00712239246793,17.2031741237701,0.00359999123015928,0.00606085120884027,0.889452377877642,21.9446094090922,7.00435990103784,"converged"
"250","250",6.76937668223048,NA,17,49.934897501534,9,"hs",8.51038675813837,1.58719181815044,0.00553944273632416,0.621292301830505,2.84728897297806,0.000689366947099934,17,0.701448893262864,0.216248143462222,2.44153397060692,14.5792395456698,0.00407009187020408,0.00700879360244425,0.902796358549208,21.6302675816471,8.29279873635528,"converged"
"251","251",6.15820825211392,NA,16,39.7062091066295,8,"hs",10.0629170913164,2.32445438647592,0.00414158074583602,0.596422766616834,4.64034333715784,0.000794568314129835,15,1.18798954591441,0.302297554115454,0.0380647904946159,20.0877693921381,0.00242502026457144,0.0058581412271006,0.681321861936107,18.4968875837084,5.70715665313533,"converged"
"252","252",9.79695275697907,NA,16,36.097066505956,12,"hs",8.60611843297674,1.5796815113273,0.00576842891026166,0.758553947302547,2.03412191399948,0.000527857854582867,15,0.275412516821328,0.14555266475412,4.21166520654816,13.0005716594053,0.00462806134615314,0.00690879647437018,0.873148580824634,20.8929691951686,7.9249223263483,"converged"
"253","253",4.70978129700837,NA,16,40.9033265822713,6,"hs",9.69280486416141,1.32729688148489,0.00610900677266663,0.655496213237832,3.128629692624,0.000773354734753589,16,0.499502732227177,0.188888238351824,2.98256154799709,16.4030481803257,0.00445032583252893,0.00776768771280433,1.07047685651962,24.5788459987257,8.39529669059378,"converged"
"254","254",6.67973095780708,NA,16,49.5426365103418,9,"hs",12.4556467555288,1.70017335120208,0.00512485038728744,0.632880334233219,5.7453840577328,0.000790629885513752,16,0.954502076253162,0.26111055078715,0.133023511528348,24.7782699995293,0.00342911793376756,0.00682058284080731,0.880195211713627,21.5052497915667,5.5905173776552,"converged"
"255","255",11.0356639691614,NA,17,39.7624703893469,10,"hs",12.5372330224227,2.00853828468213,0.00405836360757298,0.773172420023446,3.91982487418673,0.000489886894029403,15,0.486547563652403,0.193459907126953,4.06896622540648,21.0054998194389,0.00300002731649995,0.00511669989864601,0.865623172327592,22.3061011186845,5.63889938977734,"converged"
"256","256",9.35014964103528,NA,16,38.2925231651674,9,"hs",17.6791547729115,3.26406573200739,0.00285326278624782,0.559296792593797,14.802272524948,0.00135314205531054,16,3.7960798187308,0.52071927031825,-14.0685622895285,49.4268718353515,-4.8938280843958e-05,0.0057554638533396,0.594319368431919,18.463622006629,3.09584416061461,"converged"
"257","257",9.3590609301728,NA,16,44.449936474998,8,"hs",14.2687107627928,1.93884061335151,0.00434757234676741,0.743079001136771,5.90270702463011,0.00066879686655015,15,0.716246826112394,0.234725179094518,1.51668751849916,27.0207340070864,0.00290272455873194,0.00579242013480288,0.852000833569966,21.6953322454274,4.84211741524036,"converged"
"258","258",7.23328212364651,NA,17,39.8037432779889,7,"hs",10.9734388017368,1.8506125808391,0.00529350337839504,0.724193767945683,4.07492290244399,0.000705736115414398,17,0.736262740844921,0.221549504000787,2.28794623313142,19.6589313703421,0.0037892624559099,0.00679774430088018,0.750383956379159,18.8192878993727,5.49517058164326,"converged"
"259","259",9.51822137712527,NA,16,38.2445386726615,14,"hs",13.1827128401902,2.14413385139564,0.0033766945819634,0.689306150746772,4.71232558098476,0.000475968002520144,16,0.748604949764872,0.231239663825353,3.0757796649596,23.2896460154209,0.00235584474628337,0.00439754441764343,0.943257742732217,24.8666122840297,5.92429360600162,"converged"
"260","260",8.85085172543138,NA,17,47.6754538909855,9,"hs",13.9943453826801,2.94966676139278,0.00271148618996907,0.447789225370727,9.53920072542911,0.000914234820905569,17,3.30354081843537,0.469293143527964,-6.33797966853929,34.3266704338994,0.000762840796414969,0.00466013158352317,0.728003004483941,21.6908178285117,4.6549755280157,"converged"
"261","261",10.1759057683198,NA,17,47.3677911066699,11,"hs",11.3511816771306,1.74182543475581,0.00479545444469636,0.733366641946154,3.62830572716758,0.000532926607916737,17,0.576110479776658,0.195977971513239,3.61763108380738,19.0847322704539,0.00365954826843552,0.0059313606209572,0.907116963109454,22.3241949682501,6.34972918776037,"converged"
"262","262",10.977204878118,NA,16,49.6131477104129,7,"hs",12.0874227709176,1.82441190129733,0.0046206138358756,0.695046663601694,4.3683674298052,0.000595087000845247,16,0.656566728158734,0.21655859124013,2.71820645953769,21.4566390822975,0.00334427915830978,0.00589694851344141,0.878245596287944,21.9261928201728,5.82298669891313,"converged"
"263","263",7.5769822169992,NA,17,38.3089330137464,7,"hs",13.1391145006596,1.90839450972286,0.00445740960945977,0.717938626054839,5.43509886132252,0.000680112278629524,17,0.907038510677193,0.245904928875259,1.55447550262129,24.723753498698,0.00300778460224525,0.0059070346166743,0.8509718957846,21.5560292406134,5.23568700169626,"converged"
"264","264",4.80235012268677,NA,17,39.511983275371,11,"hs",10.6148665823403,2.60096362449998,0.00343883609229523,0.540909287895971,5.34862104516551,0.000766994864480457,17,1.83991419667977,0.350229848021721,-0.785449313749229,22.0151824784297,0.00180402523695168,0.00507364694763878,0.693245574897884,19.6443664441524,5.65496947558569,"converged"
"265","265",6.97444771420937,NA,17,37.3280184611673,5,"hs",13.5276738696442,2.02564388167124,0.00435289925074349,0.774732426005873,5.19605598048083,0.000661993299778037,16,0.726381115530961,0.227781398263925,2.38324217303322,24.6721055662552,0.00293306483388878,0.00577273366759821,0.796850298613141,20.5935832489341,4.81920173221295,"converged"
"266","266",5.21623053032327,NA,17,41.8348415998196,10,"hs",11.1596151754467,1.81408302182508,0.00484450457685974,0.716025390408347,4.01993802783059,0.000620705860033905,17,0.735703517728498,0.221465349844846,2.59132009284869,19.7279102580446,0.00352150135356418,0.0061675078001553,0.844821370801379,21.0539506913722,6.06058270937846,"converged"
"267","267",7.03810228970729,NA,17,38.3893471073339,12,"hs",10.4125082226003,1.95403365672285,0.00503301055578341,0.692707337010559,4.17081716853542,0.00075877781863682,16,0.85457519201912,0.247064941147511,1.46699508178652,19.3580213634141,0.00340559399128385,0.00666042712028297,0.72740134374197,18.5708292149046,5.67379441662496,"converged"
"268","268",10.0007692831687,NA,17,54.3416300646879,7,"hs",11.9791588263632,1.88256464703805,0.00438571270256131,0.541477917127952,5.99151316329573,0.00080124637114906,17,1.45051106697488,0.310967422406794,-0.791449182758935,24.7497668354853,0.00267789648889422,0.00609352891622839,0.882744404152415,22.2614891035618,5.94127864776186,"converged"
"269","269",5.91259448145457,NA,17,44.2732235955821,9,"hs",10.9723473802867,1.8526670437769,0.00512338727902504,0.568114758081434,6.01032731582311,0.00101010160262964,17,1.64770011332456,0.331431251124027,-1.83836204569001,23.7830568062633,0.0029704066771309,0.00727636788091918,0.774010318141606,19.4187329625078,5.66995655615873,"converged"
"270","270",6.77498632400139,NA,17,45.3934893038874,11,"hs",6.08432408239921,1.61593912685564,0.00501127679599535,0.444341766386029,1.93689430661989,0.000856010615428806,17,0.793418175508877,0.229988141072372,1.95593159275694,10.2127165720415,0.00318673335874527,0.00683582023324542,0.971435820442541,23.3903519918574,12.5194698465225,"converged"
"271","271",7.95189447079725,NA,15,34.4442957516675,8,"hs",10.1790543448897,1.54888497529146,0.00588333014191873,0.736584713624692,3.00989972644594,0.00062371157117816,14,0.336804656505946,0.167532249757558,3.62104620489744,16.737062484882,0.00452437936862385,0.00724228091521361,0.881755201175412,20.9880730219405,6.74421277548712,"converged"
"272","272",7.2703005524296,NA,16,34.3830167815739,6,"hs",13.9525085313013,1.91141128947037,0.00433726847646643,0.760235958362023,4.97293473191982,0.000569054253011415,16,0.597832888152836,0.206645467295496,3.2866243183956,24.6183927442071,0.00311676848990454,0.00555776846302833,0.872473960542096,22.1121810685384,5.05660733866854,"converged"
"273","273",10.2104506358824,NA,17,30.2031099687854,7,"hs",13.2276868207177,2.08999403812481,0.00428108543729785,0.810943815022571,4.35937896315203,0.000567512202571713,16,0.548135407575011,0.197869980321677,3.87774885296031,22.5776247884751,0.00306389281999113,0.00549827805460458,0.773087291316381,20.1973126076414,4.81273723711139,"converged"
"274","274",9.51116409428257,NA,16,44.898103951811,13,"hs",8.23922304106648,1.57383670832287,0.00464063764357061,0.552730432688723,2.46006086239652,0.000644189417896415,16,0.565813410083007,0.201035428662108,2.96291725193084,13.5155288302021,0.00325898875556886,0.00602228653157236,1.09139720057344,26.0891264224241,10.3404859568553,"converged"
"275","275",6.66219258331044,NA,15,38.1162682971386,9,"hs",7.51334632868531,1.2132576855313,0.0075458372090495,0.720913476935118,1.74648996020378,0.000932531824420242,14,0.219412038085901,0.135219586255684,3.7080715965083,11.3186210608623,0.00551402490592969,0.00957764951216931,0.991660447526998,22.4072926767201,9.90823329653397,"converged"
"276","276",5.75258929725627,NA,17,49.404321191204,6,"hs",9.37506846431543,2.02786111417771,0.00479950536534376,0.624298998589144,3.87585984432896,0.000771771626385194,16,1.02352919764766,0.27038718239481,1.0621758659635,17.6879610626673,0.00314421985496012,0.0064547908757274,0.721516400725024,18.6536794724628,6.29782995246566,"converged"
"277","277",10.9403396761621,NA,17,48.3663619794403,10,"hs",8.42809954586663,1.92266067092908,0.00514921917114969,0.608116105929932,3.22388028241703,0.00073701173672837,17,0.966211775748858,0.253799366396485,1.55656138296973,15.2996377087635,0.00357831583982778,0.00672012250247159,0.728458237109159,18.4979745229646,6.99737615998166,"converged"
"278","278",9.36811668821002,NA,17,37.2341107929101,9,"hs",9.96746436624482,2.12661208496112,0.00372258301302271,0.581017613380193,3.85916828152222,0.000572371533505939,16,0.988508505118206,0.26572118915432,1.69037160960134,18.2445571228883,0.00249496816741607,0.00495019785862934,0.866209998652573,22.7690388367938,7.18267116762753,"converged"
"279","279",9.41297976119641,NA,17,55.222928618362,13,"hs",17.1534262643323,2.47357617711743,0.00310304037972467,0.677731945451637,8.9940122950797,0.000759711862732339,17,1.57800417532532,0.324345923906901,-2.01685715477439,36.3237096834389,0.00148375287514745,0.00472232788430188,0.828370527033378,23.0224741517195,4.13043407525582,"converged"
"280","280",9.25484572522986,NA,16,39.1344345022579,9,"hs",10.2038456757557,1.56921471958282,0.00621272596177692,0.840953335022893,2.48007691359718,0.000506082516175007,15,0.243248078695557,0.136789585381669,4.84596524600333,15.561726105508,0.00511940115624861,0.00730605076730523,0.818830936388979,19.5581186523455,6.26125304407572,"converged"
"281","281",11.1967188189954,NA,16,39.2456507897404,12,"hs",10.608056896435,2.02710535088537,0.00476221085777699,0.658081593789366,4.32725085352702,0.000741476076777239,15,0.81109233138343,0.249783341715827,1.25959978382334,19.9565140090466,0.00316034918199044,0.00636407253356354,0.727573544309566,18.8078696555819,5.61211984696644,"converged"
"282","282",7.74488713346338,NA,17,37.9175168954409,6,"hs",13.4821836842388,2.33176607234558,0.00376870067259944,0.658516089791469,6.67675891327785,0.000818167669677029,17,1.45824455522651,0.311795291307883,-0.748991067279434,27.7133584357571,0.00202481756487463,0.00551258378032424,0.745213796188332,20.2551004742258,4.66256145675231,"converged"
"283","283",7.22203086544326,NA,17,61.6209905002814,8,"hs",7.28316988508774,1.65532540527417,0.00518702824870656,0.374505253661235,3.24703277956557,0.00101850819637417,16,1.28911554766394,0.30344634118077,0.31897720424276,14.2473625659327,0.00300254542758806,0.00737151106982505,0.905224534238933,21.9451736122277,9.78648823971492,"converged"
"284","284",6.41178645012305,NA,17,36.4519677992774,11,"hs",8.07624135266167,1.69566055851574,0.0057726479771005,0.591291383542319,2.89667895287177,0.00077084852242318,16,0.736464917262756,0.229357007626407,1.86348289537062,14.2889998099527,0.00411934232780615,0.00742595362639484,0.784542631371962,19.1531967350435,7.68140867776472,"converged"
"285","285",5.23558564744671,NA,17,44.9101784829291,8,"hs",7.46984447667527,1.48333657164051,0.00510257939579478,0.622777206890703,1.88589058156009,0.000620430003033669,17,0.452156819611845,0.173619664710317,3.45016385363356,11.489525099717,0.00378016414777702,0.00642499464381254,1.08480248753576,25.5370303083138,11.227531943226,"converged"
"286","286",10.3964601604204,NA,17,34.5049967616211,7,"hs",16.9498119347023,3.08717559121113,0.00253345757745769,0.621689139276635,9.83373545024505,0.000780845032322373,17,2.23673549351587,0.386155020124981,-4.01029902187761,37.9099228912821,0.000869125788161557,0.00419778936675382,0.727686580117947,22.0898704034018,3.89063588561986,"converged"
"287","287",6.54484541779692,NA,17,45.0434470499821,7,"hs",10.4094070633169,1.93446096806631,0.00467833078276109,0.629492198876908,4.40055991794076,0.000737027886302157,17,1.09542286357728,0.270237286296973,1.0298356260135,19.7889785006203,0.00310739302943748,0.0062492685360847,0.794454661358094,20.2147786236451,6.18626376343382,"converged"
"288","288",8.46699592099736,NA,16,28.6274432628023,16,"hs",7.73519245825141,1.80327708609727,0.00662451462481121,0.614296515542957,3.04834304385383,0.000936939813596619,16,0.831923220513148,0.243768511460177,1.19714687758688,14.2732380389159,0.00461497858522899,0.00863405066439342,0.623379104065858,15.5062203956391,6.44455605263043,"converged"
"289","289",6.93840971191137,NA,17,36.6009540760809,11,"hs",8.67646292172964,1.79858976606876,0.00516335151963882,0.629205912361352,2.98188399901008,0.000651281068848323,17,0.764935054649014,0.225822209514331,2.32072762712763,15.0321982163316,0.00377517878141038,0.00655152425786726,0.80291603328605,19.955847429768,7.39652899972177,"converged"
"290","290",7.75676868095228,NA,17,38.4206284391832,14,"hs",10.7493166427109,2.72826007334821,0.00297473514158335,0.459067726876028,5.83621428126319,0.000712592520452296,17,2.26495513374203,0.388583335870358,-1.69027963487703,23.1889129202988,0.001455880137696,0.00449359014547069,0.745972890415411,21.5397691144074,6.08229033414106,"converged"
"291","291",9.30218115351094,NA,17,53.0691045642013,9,"hs",11.8613115546919,1.77994878781489,0.0042459702156115,0.6919491207535,4.02098440521754,0.000517826662357112,16,0.624984571980371,0.211285955854749,3.23715773005629,20.4854653793276,0.00313534248353906,0.00535659794768394,0.991771892646223,24.5699694408142,6.67018896143705,"converged"
"292","292",10.4976212272492,NA,17,44.2174134702,7,"hs",11.7187203685933,2.00313760793321,0.00404471737080493,0.682116040685614,4.35390181129069,0.000572946065948817,17,0.861891197320662,0.239706931803631,2.43859833150587,20.9988424056807,0.00282351173890806,0.00526592300270179,0.872058546638301,22.4513160444262,6.07427137457053,"converged"
"293","293",7.34093311239804,NA,17,39.5129174283526,10,"hs",11.0453962882311,1.96811559135622,0.00420578857591114,0.688233692078015,3.91742088141175,0.000562039144992867,17,0.795960082274734,0.230356257750864,2.69561133077964,19.3951812456825,0.00300783049572929,0.005403746656093,0.861145745421525,22.0383979928371,6.34124814348042,"converged"
"294","294",8.7552290652722,NA,17,38.8792953884138,6,"hs",15.3747945241786,2.92875422712162,0.00258368930620393,0.518751795707032,9.79597080240685,0.000821413211715565,17,2.81844022611004,0.433469739513617,-5.50482299092829,36.2544120392855,0.000832888489375992,0.00433449012303187,0.772209819168193,22.9415030608782,4.48558997949667,"converged"
"295","295",8.64495888424856,NA,17,36.6348793371014,13,"hs",14.1402820149729,2.51602807081071,0.00339169608772853,0.585309349615408,8.15003625504304,0.000891616940336563,15,1.71524632515626,0.363238248277931,-3.46680085945751,31.7473648894033,0.00146547479625417,0.0053179173792029,0.738771012250706,20.6667600511584,4.48703181084518,"converged"
"296","296",7.71768308958495,NA,17,44.3211751724644,7,"hs",11.4863768433701,1.46749057422184,0.00540355360006584,0.764261903632867,3.32890164398787,0.00051306873524676,17,0.422102041080323,0.167750219290532,4.390990947079,18.5817627396613,0.0043099734774832,0.00649713372264848,1.04101636216843,24.441757552813,6.99487947670754,"converged"
"297","297",8.40922032970052,NA,17,41.3263869741882,11,"hs",14.0003527376783,2.53142391355382,0.0033648963464998,0.635157969438365,7.33068638194146,0.000817373797567317,17,1.71888223830557,0.33851462187086,-1.62463541975205,29.6253408951087,0.00162270533712247,0.00510708735587713,0.737871934178642,20.690207063789,4.53309785711102,"converged"
"298","298",8.04803064589476,NA,17,46.1526323855688,9,"hs",8.96998638970614,1.61944497643844,0.00474945331418794,0.65634866051723,2.52212129006044,0.000523629007717354,17,0.527813775680964,0.187583541509903,3.59421211216018,14.3457606672521,0.00363336450364687,0.00586554212472901,1.0216616273026,24.614591850869,8.93430135225903,"converged"
"299","299",5.40204879015722,NA,17,34.2831130135974,10,"hs",14.5089918889,2.77678290852168,0.00340841123230874,0.599805407168043,9.70910984252892,0.00115699016315664,17,2.71524778347062,0.425460361136078,-6.18548587274822,35.2034696505482,0.000942345074831378,0.0058744773897861,0.634066956105338,18.437469180416,3.84781263597662,"converged"
"300","300",9.26772572928366,NA,16,35.7724987919958,8,"hs",15.6578598188289,1.97727079059225,0.00436518665147617,0.737682073665948,6.87352456783474,0.000731659776514968,16,0.809061154802402,0.240395679008351,0.915615826660998,30.4001038109969,0.00279593250272195,0.00593444080023038,0.823944492992348,21.1193416450002,4.28401022022582,"converged"
"301","301",5.6661532187825,NA,17,27.0418912378118,6,"hs",8.97695861652101,1.66230979013519,0.00605965059190752,0.81307817932109,2.10598325548611,0.000487558896985077,17,0.310504727125422,0.143876040888311,4.48816156365866,13.4657556693834,0.00502044340249505,0.00709885778131999,0.769988915337069,18.6893123729304,6.75874213311059,"converged"
